country,date,population_density,total_population,urban_population_pct,fertility_rate,age_dependency_ratio,life_expectancy,infant_mortality,gdp_per_capita,gross_capital_form_pct,inflation_rate,trade_pct_gdp,fdi_inflows_pct,country-year,gdp_growth,country_code
"Korea, Rep.",1995,467.478654364503,0.02750857813168169,78.239,1.634,40.6474393461891,73.7,8.1,0.13131272586878026,38.9494879502633,4.48074108557247,52.4640219612036,0.438966358961603,"Korea, Rep. 1995",20.984612239376,10
"Korea, Rep.",1996,471.953980924736,0.027812718992701307,78.662,1.574,39.8762830570062,74.1512195121951,7.5,0.14021162093256753,39.4235194434807,4.92454354292754,52.6539729274205,0.456039044153734,"Korea, Rep. 1996",6.671616546653358,10
"Korea, Rep.",1997,476.400373211694,0.028114893495586362,78.905,1.537,39.2974595699024,74.6024390243903,7.0,0.12954802260705195,37.1886218828056,4.43893184574631,57.5230377463691,0.579389363304697,"Korea, Rep. 1997",-7.494624746084943,10
"Korea, Rep.",1998,479.851783122538,0.028349449514658464,79.145,1.464,38.9414008404834,75.0048780487805,6.6,0.08584527431690753,27.7790487352091,7.51358008079307,68.4974720563618,1.56240611234267,"Korea, Rep. 1998",-33.2038080505893,10
"Korea, Rep.",1999,483.274694173751,0.028582068766080288,79.384,1.425,38.8398558118882,75.409756097561,6.2,0.11122472536092269,31.0128277310285,0.81295725444637,59.7627537606539,2.15597935410083,"Korea, Rep. 1999",28.867532653719575,10
"Korea, Rep.",2000,487.332687124197,0.028857847852444007,79.621,1.48,39.0262683255652,75.909756097561,5.8,0.12804620995876023,32.8936286973186,2.25916580080157,66.0951601081834,1.99753761472691,"Korea, Rep. 2000",14.847326209345212,10
"Korea, Rep.",2001,489.664709530701,0.02911292698597671,79.94,1.309,39.2824564341745,76.4121951219512,5.5,0.12065960479651275,31.6029375635501,4.06657587897793,62.2237972179905,1.19094772386348,"Korea, Rep. 2001",-5.676856610570069,10
"Korea, Rep.",2002,492.248538072115,0.029306372663411625,80.299,1.178,39.4441496233333,76.7658536585366,5.3,0.1376860095408834,31.0928327590252,2.76226210296598,58.3530394029217,0.872877921848895,"Korea, Rep. 2002",13.872915053321577,10
"Korea, Rep.",2003,494.755475206612,0.029480811386438082,80.652,1.191,39.5292757742813,77.2146341463415,5.0,0.1536916608506582,32.2796152215581,3.51487451459939,61.1746012790121,0.997559671350009,"Korea, Rep. 2003",11.45243108153775,10
"Korea, Rep.",2004,496.617630654823,0.029614806258259203,81.002,1.164,39.525917627204,77.6658536585366,4.7,0.17304769298856956,32.5495531236433,3.59066298882578,70.0157148656729,1.67609803413151,"Korea, Rep. 2004",12.426565807118939,10
"Korea, Rep.",2005,497.517408363449,0.02968669845344594,81.345,1.085,39.3635610064232,78.1682926829268,4.4,0.20390109764236228,32.5081847804131,2.75379162735039,68.3248110236401,1.45932018032106,"Korea, Rep. 2005",17.618500365862786,10
"Korea, Rep.",2006,499.982369942197,0.029865460909855323,81.528,1.132,39.1149684167156,78.6682926829268,4.1,0.2287523789635942,32.9933079853202,2.24234028518922,70.6518735304194,0.869896781374133,"Korea, Rep. 2006",12.065324100711393,10
"Korea, Rep.",2007,502.307449442839,0.030038315837436966,81.631,1.259,38.8293844819969,79.119512195122,3.8,0.25362444771105547,33.0974830502206,2.53457382137932,73.8745252877915,0.752754047671926,"Korea, Rep. 2007",10.775337077412651,10
"Korea, Rep.",2008,505.770780492834,0.03029974776613244,81.733,1.192,38.4354178916179,79.5170731707317,3.6,0.22457985096983862,33.6668294033225,4.67389655533408,95.5163524347469,1.06818326165412,"Korea, Rep. 2008",-11.359029467070892,10
"Korea, Rep.",2009,508.013960436843,0.030478084683196332,81.835,1.149,38.033861912487,79.9682926829268,3.4,0.20115531447189838,29.3999897291047,2.75649654493929,86.133619369747,0.95576859415752,"Korea, Rep. 2009",-10.335045164461354,10
"Korea, Rep.",2010,509.815967078189,0.030651595533179716,81.936,1.226,37.7039074846602,80.1170731707317,3.3,0.24293275829235542,32.5521135765371,2.93928652655687,91.3995964951756,0.830430228021659,"Korea, Rep. 2010",20.557036283027607,10
"Korea, Rep.",2011,513.804280275749,0.03092109861873275,81.923,1.244,37.2547574179042,80.5682926829269,3.2,0.2643589683573954,33.3194258170924,4.02596500436091,105.566313581348,0.779787886802945,"Korea, Rep. 2011",8.745233989618018,10
"Korea, Rep.",2012,515.875583187751,0.031106542888308785,81.851,1.297,36.7828795943106,80.819512195122,3.1,0.268197353975345,31.3166467538553,2.18707104433316,105.458327737701,0.743001113839527,"Korea, Rep. 2012",1.4406697817144432,10
"Korea, Rep.",2013,517.612269825303,0.03126790966263279,81.779,1.187,36.5342930887925,81.2707317073171,3.0,0.2864601966590607,29.8853272856136,1.30134754547413,97.9521049538882,0.93143827823753,"Korea, Rep. 2013",6.757283088302923,10
"Korea, Rep.",2014,520.852499230217,0.03149178703955317,81.707,1.205,36.4720410483292,81.7219512195122,2.9,0.30847111262185456,29.7904786327772,1.27477446401322,90.6144418981567,0.624700011881538,"Korea, Rep. 2014",7.628591126236084,10
"Korea, Rep.",2015,523.525547744882,0.03168080541691014,81.634,1.239,36.4601267455493,82.0243902439024,2.9,0.3029987605749139,29.5292808218765,0.706331772455743,79.132494389092,0.279944815832785,"Korea, Rep. 2015",-1.7621894465753019,10
"Korea, Rep.",2016,525.370072521002,0.031823724637885825,81.562,1.172,36.4600654674078,82.2756097560976,2.8,0.3087631430445566,30.1426786021619,0.971685739912173,73.6038094655981,0.80712561488255,"Korea, Rep. 2016",1.8895251700418614,10
"Korea, Rep.",2017,526.734806686494,0.03192525381669427,81.503,1.052,36.7793132181662,82.6268292682927,2.7,0.333394897735509,32.2880634736146,1.94433230786365,77.1209178066416,1.10364025144874,"Korea, Rep. 2017",7.924387516072207,10
"Korea, Rep.",2018,528.969011484824,0.03208246876425836,81.459,0.977,37.299629534955,82.6268292682927,2.7,0.35299609657541187,31.487184177201,1.47583935002644,78.9888655134363,0.706084799750036,"Korea, Rep. 2018",5.8429664955723215,10
"Korea, Rep.",2019,530.377274590164,0.03220911885515768,81.43,0.918,37.8813882499402,83.2268292682927,2.6,0.33659747816534047,31.4949336660816,0.383000303608088,75.757138965219,0.58339386057331,"Korea, Rep. 2019",-4.618447576524931,10
"Korea, Rep.",2020,531.109006147541,0.03225943465555019,81.414,0.837,38.7671326866112,83.4268292682927,2.5,0.33467476883561936,31.8845852650415,0.537288023411766,69.0340450909562,0.533043337613518,"Korea, Rep. 2020",-0.5677249820101871,10
"Korea, Rep.",2021,530.425604508197,0.0322124421483575,81.414,0.808,39.7812162829152,83.5268292682927,2.4,0.3708132685123409,32.3271937750171,2.4983333333334,80.1994569268269,1.21315499855807,"Korea, Rep. 2021",10.73166516130346,10
"Korea, Rep.",2022,529.43205942623,0.03214412335641636,81.427,0.778,40.6448114715604,82.6804878048781,2.4,0.3418232722835602,33.1813562926262,5.0895136506284,96.5364092886865,1.49617378306838,"Korea, Rep. 2022",-7.77451531452884,10
Mexico,1980,34.6204038169706,0.0431544360875711,66.339,4.739,95.144150356867,64.282,58.2,0.0303555364546872,25.7298176698355,26.3516513562834,22.4346196504217,1.01665042106109,Mexico 1980,,11
Mexico,1981,35.4392386635459,0.044275897124214605,66.87,4.574,93.0105886418609,64.722,55.8,0.0385777021111618,25.9443022589866,27.9337625982399,22.1172749435935,1.16680263251742,Mexico 1981,25.355767362885672,11
Mexico,1982,36.2320327168909,0.045361693172865494,67.396,4.425,90.6060800660571,65.256,53.5,0.025751856732635005,21.5598864632214,58.9134198531048,24.1340136217434,1.02977958081173,Mexico 1982,-31.552386722754022,11
Mexico,1983,37.0231950410247,0.0464452544354172,67.919,4.296,88.3603502463285,65.756,51.3,0.020963022972098695,19.7815112646511,101.874938435992,27.0961020358622,1.40362560203012,Mexico 1983,-17.211458272469148,11
Mexico,1984,37.8131361403328,0.047527143131071224,68.437,4.184,86.260273958024,66.215,49.1,0.02453475180834512,18.9307417598047,65.4488071277602,25.6724173446434,0.836993805669309,Mexico 1984,15.505870562713998,11
Mexico,1985,38.6035721083361,0.04860970958972254,68.95,4.087,84.3257170205781,66.775,47.1,0.025547506284634765,20.009776685914,57.7484484008702,24.3312923896659,1.01617964153906,Mexico 1985,3.806429477513884,11
Mexico,1986,39.3969171017773,0.0496962601957228,69.459,3.971,82.5252079193522,67.377,45.1,0.016579583277225904,17.8341987947217,86.2333169923539,29.6062225899787,1.78364352504343,Mexico 1986,-32.46992117028837,11
Mexico,1987,40.1947843308727,0.050789004371898934,69.963,3.803,80.7912601195615,67.904,43.2,0.01797372765098507,18.3105787376877,131.827383923089,31.262320842785,1.78524761396019,Mexico 1987,7.474804819940828,11
Mexico,1988,40.9966979603385,0.05188729042306124,70.462,3.64,79.135305178937,68.299,41.4,0.022119712073056984,22.7512685293159,114.162258549066,38.7903369479031,1.58525508600361,Mexico 1988,20.682979781292545,11
Mexico,1989,41.7948928727591,0.052980483388249094,70.956,3.532,77.555188087948,68.621,39.6,0.02685693629473029,23.1062411899557,20.0078767139978,38.3296500774472,1.4335842744963,Mexico 1989,19.582284587390575,11
Mexico,1990,42.6040638905322,0.05408870902399123,71.419,3.444,75.8587871701319,69.034,37.8,0.03141549672724325,23.270603544648,26.651672564677,38.5196964133297,1.00821547984529,Mexico 1990,15.757970640758835,11
Mexico,1991,43.432481288099,0.055223294144952355,71.816,3.363,74.1105276579391,69.368,36.1,0.03730059875193935,23.4262767281749,22.662359455061,35.7865351574196,1.52072722395263,Mexico 1991,17.574203948858134,11
Mexico,1992,44.2628714730317,0.056360581158943227,72.209,3.285,72.5773492012185,69.663,34.5,0.04273295387021283,23.3205990261669,15.5078962533573,35.553495904112,1.20966687256407,Mexico 1992,13.797416400906792,11
Mexico,1993,45.0905666298002,0.05749417711228668,72.598,3.211,71.3123295232963,69.961,32.9,0.06213629104595819,22.6240306711262,9.75146045357558,26.1631235736702,0.827862094071089,Mexico 1993,43.306555991782346,11
Mexico,1994,45.9164098870856,0.05862523673840535,72.985,3.132,70.2356684550153,70.302,31.4,0.06377130722743779,24.3372579448117,6.96581237191122,29.1584721341582,1.98196140419983,Mexico 1994,2.546438623621672,11
Mexico,1995,46.7411481776795,0.05975478302261322,73.368,3.044,69.2581943127318,70.703,30.0,0.042343482444629106,19.311543363515,34.9992712889592,43.6658317263397,2.50587999844817,Mexico 1995,-32.543829956068215,11
Mexico,1996,47.559197510224,0.060875168233792215,73.67,2.964,68.3276181298531,71.088,28.6,0.04755041212877799,19.7376269610509,34.3783832235167,47.7678235339067,2.12551917782763,Mexico 1996,11.723319707447732,11
Mexico,1997,48.3660623987242,0.06198023543760414,73.929,2.886,67.4132301084894,71.472,27.3,0.05703017989419298,21.1460171251619,20.6256287259247,46.4918755715735,2.4510099356897,Mexico 1997,19.10393194783524,11
Mexico,1998,49.1654852233854,0.0630751101286491,74.186,2.815,66.544339879437,71.792,26.1,0.05984694448258166,22.8039516150861,15.9283950119353,48.0318841400179,2.28836855124077,Mexico 1998,4.765950392041818,11
Mexico,1999,49.9579243293295,0.06416042004791524,74.441,2.763,65.6971363362102,72.203,24.9,0.06693062743920257,22.2434377526015,16.5856169707538,48.0122495761105,2.20848433629662,Mexico 1999,11.44031344363816,11
Mexico,2000,50.734613544587,0.06522415920866985,74.722,2.714,64.8374720830817,72.562,23.7,0.07780177662169757,22.2649246086997,9.49156149435403,49.9104091872497,2.47719212470142,Mexico 2000,15.754765333851516,11
Mexico,2001,51.4926304688907,0.06626232514564515,75.045,2.671,63.9944301026757,72.912,22.7,0.08235316265695998,20.2738215598554,6.36773806235037,44.7401090123173,3.77607805696573,Mexico 2001,5.698247085421948,11
Mexico,2002,52.2382900794774,0.06728356673467768,75.365,2.633,63.180962136667,73.106,21.7,0.08267449380320997,20.4084256272915,5.03072733151295,45.209829259652,2.48685750053046,Mexico 2002,0.3806121454660971,11
Mexico,2003,52.9738496360503,0.06829097547684035,75.682,2.579,62.3840117468188,73.308,20.8,0.0768468605103011,20.8808458648635,4.54690012118718,48.7004168690455,2.37188032037657,Mexico 2003,-6.876575179496491,11
Mexico,2004,53.7020658967566,0.06928832697702136,75.997,2.536,61.5479972392309,73.432,20.0,0.0812587051436853,22.0461782270566,4.68840884843143,52.0406200335632,3.06821035154364,Mexico 2004,5.590378974233001,11
Mexico,2005,54.4311859872939,0.07028691634579513,76.308,2.495,60.6344937397539,73.627,19.2,0.08998584842661485,21.5221459698375,3.98805714597437,52.5626446517886,2.74220134218643,Mexico 2005,10.472944392231188,11
Mexico,2006,55.1730579490213,0.07130297044111764,76.616,2.456,59.6732082754969,73.746,18.5,0.09891241463577234,22.5641029454858,3.62946762439132,54.4821160886169,2.16893035275929,Mexico 2006,9.696727532258409,11
Mexico,2007,55.9553280691376,0.07237435310577829,76.92,2.421,58.6888542638054,73.796,17.9,0.10551221479982303,23.0719146894422,3.96684905458234,55.2585243990368,2.81398718042151,Mexico 2007,6.535485806623309,11
Mexico,2008,56.7783574680419,0.07350155892358595,77.222,2.391,57.7194070815135,73.695,17.3,0.10964638115544807,24.1213158802068,5.12498274575896,56.3652818731773,2.56307995857491,Mexico 2008,3.8427377591173206,11
Mexico,2009,57.6145070603668,0.07464673391524593,77.52,2.364,56.7944957043171,73.628,16.8,0.08735112157133793,23.2592508057594,5.29735584228857,54.5917421313503,2.08311648626813,Mexico 2009,-19.9567217968031,11
Mexico,2010,58.4500090022892,0.07579102189691257,77.815,2.34,55.9321268636884,73.718,16.2,0.10120717572710343,23.3314894135911,4.15672722680173,59.2733845378721,2.76223720256236,Mexico 2010,15.494992665989216,11
Mexico,2011,59.2831626327838,0.07693209367475111,78.111,2.317,55.1794320737435,73.921,15.7,0.11114029640145891,24.2517581287025,3.40737824605738,62.1623872683072,1.94422336329047,Mexico 2011,9.617769375494255,11
Mexico,2012,60.0932163893104,0.07804152829313706,78.405,2.294,54.5632141554873,74.128,15.2,0.11198572801931253,24.3777390646541,4.11150981070296,64.2579318977864,1.45258915069985,Mexico 2012,0.7467688135861072,11
Mexico,2013,60.8778893490059,0.07911620184237188,78.699,2.269,54.027488950612,74.289,14.8,0.11700346192827235,22.6807316048179,3.80639069747206,62.6916747661852,3.83670268055928,Mexico 2013,4.399306169147499,11
Mexico,2014,61.6190030607783,0.08013121745260289,78.993,2.211,53.513139465276,74.404,14.3,0.11885672820241487,22.2932759775507,4.01861608078671,64.0984090280535,2.08414429282885,Mexico 2014,1.5563840480359081,11
Mexico,2015,62.2815946912215,0.08103869067489669,79.285,2.137,52.97209888579,74.431,13.9,0.1043116323423035,23.7361297427944,2.72064064964029,70.4129746726021,2.98782780278644,Mexico 2015,-12.027858409038528,11
Mexico,2016,62.8881149206513,0.0818693695451065,79.577,2.086,52.3968518760979,74.376,13.5,0.09450992430638237,24.3433923355958,2.82170784747655,75.6903034088551,3.49742421075161,Mexico 2016,-9.213577995372424,11
Mexico,2017,63.4790282671879,0.08267867351762936,79.867,2.041,51.8182577831981,74.261,13.0,0.10036298088713358,23.8923507095274,6.04145724018993,76.9521260407254,2.78254366788758,Mexico 2017,6.060219808227352,11
Mexico,2018,64.0827752771419,0.08350555423782005,80.156,2.03,51.2690018964587,74.301,12.6,0.10498631996389808,23.4774930652721,4.89935015356547,80.2126616635331,3.01355010132609,Mexico 2018,4.513452509853444,11
Mexico,2019,64.6945559299365,0.08434343768641894,80.444,2.02,50.7872946012451,74.53,12.2,0.10800928741856604,22.1485426373991,3.63596142127045,77.4619722571128,2.29639390866973,Mexico 2019,2.8236730474297422,11
Mexico,2020,65.227528485815,0.08507338702543146,80.731,1.99,50.3089773441429,70.449,11.8,0.09178534929499782,20.2366593490104,3.39683415570006,76.8545556992201,2.81349178443172,Mexico 2020,-14.73818842326311,11
Mexico,2021,65.664316469045,0.0856716037556003,81.016,1.97,49.8060368026137,69.75,11.5,0.10742006170384867,21.7074939335623,5.68920847683757,83.0692976326771,2.69815759567076,Mexico 2021,16.658011760089984,11
Mexico,2022,66.1607124668844,0.08635145851831715,81.3,1.94,49.3799037503831,73.973,11.1,0.11897099316468895,22.7771985484995,7.89627619168551,88.8269347828552,2.66415918311792,Mexico 2022,10.549592971955345,11
Netherlands,1980,419.129146919431,0.005708006533001212,64.745,1.6,51.1258985175782,75.7431707317073,8.8,0.1445552321831981,23.2806552170057,6.51345545521797,99.8801255665252,1.16577263139696,Netherlands 1980,,12
Netherlands,1981,422.014454976303,0.005776633911421371,65.104,1.56,50.1384758686527,75.9343902439025,8.5,0.12040690151170311,20.4066644405007,6.73892655204781,104.957946798652,1.09447901539568,Netherlands 1981,-16.46923668486876,12
Netherlands,1982,423.954087677725,0.005822768294569664,65.511,1.5,49.1577350376847,75.9885365853659,8.4,0.11564627080565344,19.4072969597185,5.91109658468385,104.595244781537,0.773407868992447,Netherlands 1982,-3.886909242970904,12
Netherlands,1983,425.564869668246,0.005861080926370833,65.916,1.47,48.1158033750898,76.1641463414634,8.2,0.11147557565216235,20.2550548603248,2.74084033162257,104.89857252468,0.883701761973259,Netherlands 1983,-3.5429564236343025,12
Netherlands,1984,427.257434834123,0.005901338780246348,66.319,1.49,46.9950179975564,76.2331707317073,8.0,0.10399958313652526,20.8366168248828,3.30164075759304,110.639752105287,1.19128858664823,Netherlands 1984,-6.584037181702618,12
Netherlands,1985,429.254502369668,0.005948839257419329,66.719,1.51,46.0737499652245,76.2846341463415,7.9,0.1034570599180306,21.1656528250772,2.2585844298862,114.574086243885,1.04446219147523,Netherlands 1985,-0.5114705730134284,12
Netherlands,1986,431.643305687204,0.006005657214466719,67.117,1.55,45.4790834394223,76.2704878048781,7.7,0.14447005167464314,22.3970317706723,0.0833467771085433,97.2090454633133,1.55552990021535,Netherlands 1986,38.86429211759077,12
Netherlands,1987,434.390906398104,0.006071009208090194,67.513,1.56,45.0733501472246,76.7051219512195,7.5,0.17557445947071096,22.3073898301142,-0.691210481411521,95.7408886931331,1.23429151964321,Netherlands 1987,21.225633622418805,12
Netherlands,1988,437.206575829384,0.0061379802239254965,67.906,1.55,44.9258266291655,76.890243902439,7.2,0.18657734546908472,23.6589124812608,0.73795068833231,100.058045106216,1.82288468502433,Netherlands 1988,6.193710139871,12
Netherlands,1989,439.837292654028,0.006200552121096463,68.296,1.55,44.9982657516814,76.7341463414634,7.0,0.18289027079404788,24.4111102377561,1.082158102533,106.116656313132,3.3083685937133,Netherlands 1989,-1.954462774064425,12
Netherlands,1990,442.876481042654,0.006272839560609066,68.684,1.62,45.1820967673494,76.8780487804878,6.8,0.2242801302584354,23.9012711605125,2.45409184818342,104.115680713624,3.348708621698,Netherlands 1990,22.377501284705016,12
Netherlands,1991,446.380272511848,0.006356177636933022,69.329,1.61,45.4275168201686,77.0,6.5,0.22897251896280602,23.0045923528186,3.15820041477122,105.194616821176,1.71467155334591,Netherlands 1991,2.0730512465051643,12
Netherlands,1992,449.767950236967,0.006436753934723313,70.223,1.59,45.6926157372403,77.2170731707317,6.3,0.25206187776279626,22.9958118547438,3.18358181761551,102.080770696115,1.70194435164588,Netherlands 1992,9.993481959168982,12
Netherlands,1993,452.913744075829,0.006511576996925369,71.1,1.57,45.9411627880563,76.9165853658537,6.1,0.24375208782601476,20.9693925297175,2.58418448671799,99.0328336645559,1.80198693110724,Netherlands 1993,-3.2698516930107835,12
Netherlands,1994,455.65278436019,0.00657672537983552,71.962,1.57,46.2126735776954,77.3751219512195,5.9,0.25995332539686633,21.2124676655347,2.80152463293178,103.046028953898,1.87693869608483,Netherlands 1994,6.590590783977035,12
Netherlands,1995,457.90894549763,0.006630388427629406,72.809,1.53,46.4793379314632,77.4046341463415,5.7,0.30898346016739414,21.422165123382,1.92322003453524,107.916808067097,2.69471320466118,Netherlands 1995,18.712007116186278,12
Netherlands,1996,460.026599526066,0.006680757068172421,73.64,1.53,46.678356484411,77.4356097560976,5.5,0.30646146433900745,22.2339994207935,1.94936713166008,108.664639443962,3.67863987970945,Netherlands 1996,-0.8107874224674627,12
Netherlands,1997,462.40077014218,0.0067372269847617424,74.453,1.56,46.9014218637429,77.7943902439024,5.4,0.2818470349851593,22.5539685116053,2.10924562739483,114.295027863442,2.64268189930439,Netherlands 1997,-7.977888611230788,12
Netherlands,1998,465.260930094787,0.006805256212678054,75.25,1.63,47.1611679571244,77.8829268292683,5.3,0.2943664582822653,22.7426875258017,1.95913632274252,112.408095451564,8.57679525462927,Netherlands 1998,4.409509946442758,12
Netherlands,1999,468.367535545024,0.006879147174624998,76.03,1.65,47.3984900222728,77.8365853658537,5.2,0.2985540115715353,22.9712264633708,2.15717918055059,114.327740793016,9.19246841685971,Netherlands 1999,1.4126230623938474,12
Netherlands,2000,471.727280805687,0.006959059095589463,76.795,1.72,47.5997257745678,77.9878048780488,5.1,0.2763290532093677,22.4588724676077,2.36052233801948,125.667030082421,15.1107005401962,Netherlands 2000,-7.392900914762879,12
Netherlands,2001,475.30154028436,0.007044073261487801,77.83,1.71,47.7234584540489,78.190243902439,5.0,0.2840843396625215,22.6044175168395,4.15584127195613,119.47546387654,12.0218639579935,Netherlands 2001,2.785656055326946,12
Netherlands,2002,478.345053317536,0.007116463563160077,79.113,1.73,47.778007873293,78.2926829268293,4.9,0.3105263478918668,20.9657566797441,3.28753104712771,112.750024358671,5.359292335364,Netherlands 2002,9.2404170583118,12
Netherlands,2003,480.607286729858,0.007170271040698706,80.341,1.75,47.8837208072943,78.4926829268293,4.8,0.3790004574143751,20.4311120001709,2.09199838997654,111.30450319576,3.5122237802764,Netherlands 2003,21.904844813695945,12
Netherlands,2004,482.280183649289,0.0072100610831083165,81.514,1.72,48.0486896030983,79.0951219512195,4.6,0.4290495332484526,20.2354145150337,1.2636473918318,116.958160026939,21.160832133529,Netherlands 2004,13.13375420175904,12
Netherlands,2005,483.408412322275,0.00723689612968196,82.63,1.71,48.1687259592709,79.3463414634146,4.4,0.4455470414403972,20.3913422355285,1.68813017869623,122.255849523252,30.5011693880359,Netherlands 2005,3.8266520586481834,12
Netherlands,2006,484.185456161137,0.007255378205261954,83.636,1.72,48.2136628287853,79.6975609756098,4.3,0.47695008955621904,20.9352721280667,1.10150106517702,127.195613539333,50.9095810861305,Netherlands 2006,7.015579932988669,12
Netherlands,2007,485.23981042654,0.007280456140697088,84.539,1.72,48.2541352334204,80.0975609756098,4.1,0.5510191309917719,23.2286138653607,1.61385859802103,129.798241740597,85.9785548363802,Netherlands 2007,15.462563191774613,12
Netherlands,2008,487.132494075829,0.0073254738353311305,85.402,1.77,48.3834903176158,80.2512195121951,4.0,0.6162627057217583,22.2059299952863,2.48650198289454,130.152049980117,20.4123384575226,Netherlands 2008,11.796177996891277,12
Netherlands,2009,490.079691669137,0.007385214909505095,86.288,1.79,48.6378733180059,80.5487804878049,3.9,0.5623910396320929,20.5767305168581,1.18977687021549,115.109660363107,23.1185529746283,Netherlands 2009,-8.712384217528701,12
Netherlands,2010,492.599881411207,0.007445104640635845,87.134,1.79,48.9390840593512,80.7024390243902,3.8,0.5425788850594634,20.0371060399178,1.27530569556683,130.081707935343,6.47724170250418,Netherlands 2010,-3.509913839269274,12
Netherlands,2011,495.049644128114,0.007499832945864141,87.879,1.76,49.6322091919466,81.2048780487805,3.7,0.5786304984291176,19.9116480923396,2.34107017751372,141.757099325776,39.0408469194559,Netherlands 2011,6.61921912932335,12
Netherlands,2012,496.884994068802,0.007543435228999682,88.588,1.72,50.6460351411108,81.1048780487805,3.6,0.5337487863992486,18.5826577863124,2.45554765291609,149.393223058131,30.9042384931276,Netherlands 2012,-7.728869442702246,12
Netherlands,2013,498.795844464233,0.0075782885922803704,89.187,1.68,51.4289591698403,81.3048780487805,3.6,0.5563428021620598,18.3607360340882,2.50689852657885,150.651850226949,36.6955717929323,Netherlands 2013,4.216713961094309,12
Netherlands,2014,500.593885425942,0.0076209665250495445,89.69,1.71,52.0149611855016,81.7073170731707,3.5,0.5654186326503067,17.7066341303839,0.976035079699672,151.715891056501,15.9879956344505,Netherlands 2014,1.6252857024297684,12
Netherlands,2015,503.116216216216,0.007673746790062133,90.173,1.66,52.4272622166642,81.509756097561,3.5,0.4840655338043117,22.1699860549934,0.600248147278746,160.325812564809,48.4706196279081,Netherlands 2015,-14.335592915534646,12
Netherlands,2016,505.800831600832,0.007737430443999968,90.635,1.66,52.6972672445206,81.5609756097561,3.5,0.4948375347271451,19.7764432256049,0.3166666666667,150.96552921165,34.7918547450686,Netherlands 2016,2.2158355621930914,12
Netherlands,2017,508.8,0.0078085758317260725,91.077,1.62,52.9840892509348,81.7609756097561,3.5,0.5235548482090729,20.2151929584837,1.38145871407207,159.646059656847,23.7131758376085,Netherlands 2017,5.7791873287935225,12
Netherlands,2018,511.779744579745,0.007879260453339674,91.49,1.59,53.2595764421941,81.8121951219512,3.5,0.5707037376621705,20.4804432515785,1.70349794744475,163.559146573044,-30.6576768564655,Netherlands 2018,8.970036386288616,12
Netherlands,2019,515.143272943273,0.0079590490806196,91.876,1.57,53.5125012921873,82.1121951219512,3.5,0.5664555532989248,21.7580356895369,2.63369910249596,160.676671884999,-13.7565327156949,Netherlands 2019,-0.741684148205568,12
Netherlands,2020,518.013068013068,0.00802712551240371,92.236,1.54,53.8223735345247,81.3585365853659,3.5,0.5655322667005284,21.3519779830807,1.27246037789166,152.233230409706,-23.6860117625863,Netherlands 2020,-0.1623997179663994,12
Netherlands,2021,520.731927531928,0.008091621495588817,92.572,1.62,54.1991252368432,81.309756097561,3.5,0.6363826447150872,22.1938197521171,2.67572008805385,163.154842689698,-10.9725941589172,Netherlands 2021,12.482362103237232,12
Netherlands,2022,525.719691119691,0.0082099397515547,92.886,1.49,54.4455963721084,81.6146341463415,3.5,0.625568669740294,22.8632951641142,10.0012078753473,184.107484252682,1.47701805979237,Netherlands 2022,-1.6937742947877532,12
Russian Federation,1980,,0.09367643001995071,69.751,1.89,46.7357610788402,67.0339024390244,21.6,,,,,,Russian Federation 1980,,13
Russian Federation,1981,,0.09433235242169562,70.193,1.91,46.7567780823076,67.2639024390244,21.4,,,,,,Russian Federation 1981,,13
Russian Federation,1982,,0.09495375259176975,70.631,2.04,46.6620228500854,67.8060975609756,21.2,,,,,,Russian Federation 1982,,13
Russian Federation,1983,,0.09554908495425572,71.066,2.11,46.9866578284594,67.6526829268293,20.9,,,,,,Russian Federation 1983,,13
Russian Federation,1984,,0.09630786951567277,71.497,2.06,47.4078969904996,67.2026829268293,20.5,,,,,,Russian Federation 1984,,13
Russian Federation,1985,,0.09709201734933774,71.923,2.05,47.5758639837564,67.8568292682927,20.0,,,,,,Russian Federation 1985,,13
Russian Federation,1986,,0.09782191596180577,72.346,2.15,47.6864143707257,69.389756097561,19.4,,,,,,Russian Federation 1986,,13
Russian Federation,1987,,0.09853631479678894,72.765,2.22,47.8988621463866,69.44,18.8,,,,,,Russian Federation 1987,,13
Russian Federation,1988,,0.09920491883465782,73.181,2.12,48.2450689842227,69.4643902439024,18.2,0.03803497443871062,27.2693243496163,,,,Russian Federation 1988,,13
Russian Federation,1989,,0.09981363736860797,73.398,2.01,48.6714122236362,69.1717073170732,17.7,0.034336755378542014,33.8394415357766,,42.9144851657941,,Russian Federation 1989,-9.220964784676388,13
Russian Federation,1990,,0.09998864817433069,73.394,1.892,49.0447864912524,68.8860975609756,17.5,0.035020553328520936,30.1303942874884,,36.1067991307048,,Russian Federation 1990,1.8781313519526055,13
Russian Federation,1991,,0.1002879418322096,73.389,1.732,49.4146959612107,68.4743902439024,17.4,0.034982221435419555,36.2674293886307,,26.2567036110118,,Russian Federation 1991,-0.10334214361791272,13
Russian Federation,1992,9.06276083819658,0.10038938153502983,73.385,1.552,49.7222620342946,66.8731707317073,17.5,0.030824553557289282,34.6133613887428,,110.577064702788,0.252231983166754,Russian Federation 1992,-11.220598769257196,13
